ox_mass,fuel_mass,cstar,mass_factor,cg_factor,slosh_lateral_damping,slosh_axial_damping,throttle_rate_limit,throttle_latency,tvc_actuator_rate_limit,tvc_actuator_latency,engine_off_axis_y,engine_off_axis_z,uwind,vwind,RunID,Seed
15.8099881562213,13.750354096703,0.849056938935353,1.01494684114337,0.993405221024173,0.0488072066207236,0.3,90,0.01,15.3282437620427,0.01,-0.0074537920461156,-0.00780458218986199,-4.26308224900116,2.54869693080103,15,57
15.3284211003231,13.0719807235761,0.845534315166071,0.986169862630673,0.993520590122846,0.0487514106316178,0.3,90,0.01,15.5984888652722,0.01,-0.00640476476581468,0.00764650480858538,0.67440421085209,-4.46296048291141,16,58
15.5482412559092,13.8491746035772,0.832794950882774,0.985080652734889,0.999534629035549,0.0412926919815876,0.3,90,0.01,14.9384935543755,0.01,0.00196825449047367,0.00855715779051544,-1.00494916046229,0.50274071711701,17,59
15.1238291756735,13.3464159066619,0.839984161982028,0.986235650898551,0.999153130928136,0.0413720186374264,0.3,90,0.01,15.7750356954187,0.01,6.95443001283817e-05,-0.00842590031116858,3.07089162893887,-4.07977915926853,18,60
16.6354481340047,13.6448069178973,0.84510666803896,1.00419346276143,0.997907737887632,0.0455414379616139,0.3,90,0.01,15.1864215801639,0.01,0.0099107968432934,0.00942352820864025,0.593615620857221,1.23302343736759,19,61
15.1389771568106,13.6545797408221,0.86697805597663,1.01137206427418,0.999436333112441,0.044295746475403,0.3,90,0.01,15.6313411663772,0.01,0.0037567439705568,0.00427163627342404,2.0684384293275,1.79818758870731,20,62
15.5335510376293,12.7906558675911,0.84589228037434,0.989321768085215,1.00090454459488,0.0548996565324773,0.3,90,0.01,14.0763082761788,0.01,0.00365732005188004,-0.00192278988958249,2.12247878541739,-3.68638540540785,21,63
15.8725142406784,12.2524081884775,0.866634794282713,1.01058391422536,0.998457177170499,0.0217718984927936,0.3,90,0.01,15.3876418515493,0.01,-0.00875015897787568,-0.00619457146618427,-1.41873729266096,-0.101631063944109,22,64
16.6834600922064,12.0799603873102,0.846255923079351,0.987184481207711,0.99787456469249,0.0293649297607394,0.3,90,0.01,14.1420437615694,0.01,-0.00110611153672131,-0.00625273508069583,1.21043574674613,-1.65132973030147,23,65
16.5253653303722,13.0729941049058,0.836081479522648,0.994699573113559,1.00935432998268,0.0503871931307994,0.3,90,0.01,15.3585692115312,0.01,-0.00517364420573469,-0.00822032082289159,0.496225302086229,-1.9941188505814,24,66
15.1366379539945,13.5451090552979,0.837126119557513,0.981444215964102,1.00657566648384,0.0543881473711865,0.3,90,0.01,15.9814717873891,0.01,-0.00071361940363953,0.00142431608902569,1.09897558348908,-0.282393281151495,25,67
15.5301578686685,13.1272292853025,0.85281717621212,1.01524450025051,0.993730326390761,0.0253450543401434,0.3,90,0.01,15.6283301433758,0.01,-0.00353840380025273,-0.00713787079907845,-1.98426368150167,-1.58741276764871,26,68
16.1758512939957,13.1348298157132,0.852532131654584,1.01465762305867,0.990382933453641,0.0333230166133882,0.3,90,0.01,14.3194841429892,0.01,0.00725775966357334,0.00292253985086631,-2.30392903158036,-4.23428841287506,27,69
16.1369365171538,12.3615864780136,0.85432650606332,0.986438873243739,0.99419899781403,0.0424470955681981,0.3,90,0.01,14.7928691185,0.01,0.00539248355733368,-0.00686462628238378,-3.8242010449022,-2.63094017706829,28,70
16.5987317342913,12.1710172517176,0.844115317076205,0.983966605768364,1.009180764201,0.0576262164205227,0.3,90,0.01,15.8550669526137,0.01,0.00567674351327519,0.00849242496386095,4.84778096223611,0.120246501544968,29,71
16.4516360118134,13.8320286367103,0.865864057619473,1.01050317632475,1.0049740880437,0.0340947892448097,0.3,90,0.01,15.9934610391263,0.01,0.0056053084257455,-0.00325598450781696,3.79381476700037,2.86392777651407,30,72
15.2423716944453,12.1915089180663,0.855656497232386,1.00283008340997,0.990585716959957,0.0349677821801061,0.3,90,0.01,14.1784056830763,0.01,0.00285170070509622,0.00471008539100775,2.93299330357083,-0.622883962637616,31,73
16.4875441766138,12.6879324556371,0.862405746799907,0.999443228368916,0.99147058462411,0.0468099015461794,0.3,90,0.01,15.1671549739733,0.01,-0.00846978094836384,-0.00637723401914381,-2.15590258589749,1.14732808669754,32,74
16.6448740562533,13.4880706543302,0.833717170597179,1.01640252543622,1.00877824499103,0.0277367849632677,0.3,90,0.01,15.4911975500203,0.01,-0.00782343400566685,-0.00806317259000192,-3.84824485773558,-2.07368686768927,33,75
16.9200008803971,12.1151782345679,0.839040576146084,1.01349457514766,1.00589548099849,0.0222447630729287,0.3,90,0.01,15.5578139583258,0.01,0.000387150963549743,-0.00593920138681526,-4.82969792533257,4.24884788808972,34,76
16.8619582926725,12.3927819112245,0.852253215498115,0.995318873125492,1.00926091947634,0.0351247974902227,0.3,90,0.01,15.3534498453725,0.01,-0.00833884553452249,-0.00494949715792739,-1.29556058724297,-1.60504667143825,35,77
15.7885732882496,13.3431121846586,0.860040544834726,0.994309276797099,0.991954860209742,0.0285346880098761,0.3,90,0.01,15.9945889312782,0.01,-0.00179985583964429,0.00481751728849554,-4.56324191121017,2.41130941453883,36,78
16.5113699979283,13.2210893950618,0.851920612934612,0.99951836196622,1.00650448224624,0.0593782690999487,0.3,90,0.01,14.7269668331845,0.01,0.00799506051432927,0.00551622169133397,-3.55294981527246,1.60425206417633,37,79
15.7430088034259,13.4147471937103,0.833140092524859,1.00382215192055,1.00529758300152,0.0230750555564476,0.3,90,0.01,14.363243917446,0.01,-0.00822291791317016,-0.000814755155089593,4.09352786255607,-2.85870387274087,38,80
16.3269739838589,12.8738367290066,0.830844045961966,1.01550511767481,1.00012185774764,0.0242570925284966,0.3,90,0.01,15.9982319686874,0.01,-0.000793513362602263,0.00768959594061919,1.39609735676344,0.43799783410001,39,81
15.8784068591508,13.5314153601249,0.867582036062563,1.00771206521449,0.99085965799155,0.0456382281064318,0.3,90,0.01,15.5135920177796,0.01,0.00664947955384609,-0.00163245092872711,2.7010056149909,3.01652032347658,40,82
16.2077983467456,13.3505776722754,0.86938660996975,1.00204020333591,0.999393168265363,0.0569905261412995,0.3,90,0.01,14.6925646358133,0.01,-0.00695975934048854,0.00308204079568779,3.64588371469208,1.19749298757115,41,83
16.8130599006455,13.7566381432057,0.852512121645732,1.01517442793366,0.994588570526047,0.0505731177840414,0.3,90,0.01,14.5894761434102,0.01,0.00515854102340918,0.00360410573136303,-1.696375701939,0.00110421057550525,42,84
15.0282042142296,12.4688727732909,0.841062709638828,1.01293104204506,0.999542045478725,0.0272237588660195,0.3,90,0.01,15.0207217912469,0.01,-0.00652959396571594,0.00888043703156891,-1.89691433328705,-3.76394114533704,43,85
15.4951523892532,13.2423815160673,0.832067500642947,1.00175902245151,0.999899145905244,0.0510428704519449,0.3,90,0.01,15.7587310452347,0.01,-0.00244402574786171,0.00742396429355068,-0.193940740754177,3.03651371640394,44,86
16.2560864820505,13.830988401723,0.865783139665166,1.00642768452872,0.998711801990224,0.0335625175132955,0.3,90,0.01,15.5349660891609,0.01,0.00267045711646179,-0.00342171979951997,2.52617650874784,-3.16566867446801,45,87
16.6563645745635,13.07941891959,0.867706566022408,0.98515943235568,1.00507366755179,0.0429936800218842,0.3,90,0.01,15.5509166567287,0.01,-0.00532943194446654,0.00452492397524063,-0.0352265886940701,3.77129103452413,46,88
16.3985664517255,13.2893105557056,0.847246429395968,0.999097468667403,1.00254783856349,0.0462499679052268,0.3,90,0.01,14.3165143645984,0.01,0.00329045971850522,0.00586068941677087,4.94630007154031,-0.248609682656054,47,89
16.6431025730668,12.9826284411498,0.855824361316444,1.01353795299729,1.00722326241701,0.0315678905380778,0.3,90,0.01,15.4175019684798,0.01,-0.000637689280440839,-0.00299800364938476,1.46591030216121,3.83696628792683,48,90
15.5455743632235,13.2537902328162,0.833920600771207,1.00912322583752,0.996325926222848,0.0359937727689968,0.3,90,0.01,14.3110954141394,0.01,0.00429906110367509,0.00824167932493491,-4.16073441701785,0.95140350600777,49,91
16.143308220511,13.7986292193621,0.8392333368703,0.986926007611094,1.00058612184498,0.0275090938520095,0.3,90,0.01,14.1866874099166,0.01,0.00390974447767332,0.00708650090857642,0.747589626072211,-0.841580248099238,50,92
16.5821120575065,12.0672120024261,0.833235899462204,1.01241751598445,1.00116682769716,0.0373227653399586,0.3,90,0.01,14.4039321168279,0.01,0.00199782824180691,0.00281061076446817,2.26101481871493,3.89870605146572,51,93
16.5431931588759,12.9874329958885,0.846647108780565,0.98200613484849,0.996857957928159,0.0532246774674806,0.3,90,0.01,15.2196649898916,0.01,0.0082738684481075,-0.00944185704381079,-2.71877188731375,-4.60361176900391,52,94
16.0901351575192,13.7013199364902,0.844622464750324,1.01092255645407,0.995676847131811,0.0303954668197051,0.3,90,0.01,15.7001299792531,0.01,0.00751146080906541,-0.00796753658718255,3.09834222048018,-3.93367545749216,53,95
16.1907018791925,12.8274209284296,0.838952465802325,1.0162519846998,1.00593752408212,0.0204646294471605,0.3,90,0.01,14.1080823775989,0.01,-0.000646852051250731,-0.00460831960962972,-4.42199373334889,0.469917767309463,54,96
16.0998650415254,13.0538386105971,0.860229042110331,1.00119003692662,0.995164727745497,0.0285168425119381,0.3,90,0.01,14.4746536131721,0.01,0.00887292012014101,0.00694937547956579,-0.89222917017446,0.311313540551837,55,97
16.1550430089258,13.3340519849109,0.843127123807381,1.01224167834501,0.999499342491178,0.0470129575646363,0.3,90,0.01,15.226338649714,0.01,-0.00948283824537751,-6.73298584436786e-05,3.96814418419758,3.73876078764233,56,98
15.0180584508453,12.9408271677368,0.8499983677191,0.990967471121212,1.0042564118592,0.0520298295122301,0.3,90,0.01,14.5626315539081,0.01,0.0030925050592388,0.00683344858328064,-0.349827491807067,1.28578476835342,57,99
16.3336189881397,13.9421731879042,0.841415721681295,1.01248067943387,0.999742981009594,0.0291298026532051,0.3,90,0.01,14.2675808534241,0.01,-0.00831690878145424,-0.00755790569452448,1.92601005098432,-4.55997441114681,58,100
16.4750979214979,12.6651781142476,0.846934249535607,1.01149232244604,1.00755866650494,0.0376150763249328,0.3,90,0.01,15.0047134349311,0.01,-0.00185255045239702,-0.00388907275573499,0.373878192503514,-2.09411236271166,59,101
15.8465430517157,13.993238311649,0.839117406871498,0.99255599783406,0.999929845035384,0.0540327879469921,0.3,90,0.01,15.7087486748253,0.01,0.00847754083107088,0.00688109796705087,3.77862288200694,1.9770124906276,60,102
15.7064038038621,12.6673338947243,0.840704170622219,0.980809173236677,0.990285971917234,0.0571393941529686,0.3,90,0.01,14.5834809022723,0.01,-0.00570606681855819,-0.00991710772864858,0.943360111561194,1.03521491065761,61,103
15.1940227508498,13.0920956390322,0.863555895716324,0.981159467275635,1.00311289799491,0.0296068903426963,0.3,90,0.01,14.1801661363346,0.01,0.00896016632495171,0.00191975271106508,-3.17002003943531,2.02589648768535,62,104
15.4682878691462,12.2665640532949,0.849707970600701,1.00611789368759,0.997381774595745,0.0403382670260858,0.3,90,0.01,15.3243356244805,0.01,0.00534957468064925,-0.00958644767305673,3.30274189954825,2.47247878637379,63,105
15.5064449884657,12.4421465171604,0.835154768622874,1.01569429907651,1.00956314925317,0.0389894709240413,0.3,90,0.01,15.8657281933547,0.01,-0.00609534384838255,-0.00744509870755412,1.4517200348439,-2.05960914112687,64,106
15.0305942141252,12.044008114947,0.838890818787085,0.99576463576838,0.993188221028341,0.0518868357096588,0.3,90,0.01,15.5960081514858,0.01,0.0099264528597336,0.0057084001714365,-3.00155113105953,0.0514476730234135,65,107
16.0829420982106,12.0334823145029,0.831399701055263,1.00839669245016,1.00951982895075,0.0554927406939034,0.3,90,0.01,15.5797215146998,0.01,-0.00961391596544283,-0.00829340860109996,-4.18063853889491,-0.129210950376208,66,108
16.962138992241,12.8147522005202,0.840146505298075,1.0048942974703,1.00609843321013,0.0455138046403384,0.3,90,0.01,14.302538987573,0.01,-0.00224850871857991,-0.00805982332499017,1.64958218146762,-4.85699038102512,67,109
16.0055003577806,12.6487995591042,0.847572076726072,0.995028348756245,1.00737347672514,0.0330052503366461,0.3,90,0.01,14.4192646716096,0.01,0.00210837636022428,0.00660803250621501,3.11882858454914,-4.83580266754532,68,110
16.0438498399469,13.1547207519149,0.863699026681405,1.00871883536181,0.996205108954761,0.0497439406518167,0.3,90,0.01,14.9708752930597,0.01,-0.00250015931331073,-0.00157837343779752,-0.618221616555138,-3.81124721717378,69,111
15.2829642821391,13.5607790177519,0.838571988669268,0.982706766024746,0.997111802359907,0.0524651475115086,0.3,90,0.01,15.8353032322651,0.01,-0.0088822928982262,0.00237532907353403,-4.29055476384266,3.63721991479241,70,112
16.2833501372012,12.0823552751663,0.854286900128492,1.01864234028943,0.99277610212929,0.0566459359696202,0.3,90,0.01,14.4705600295784,0.01,-0.00304823448996217,-0.00855477301753506,-2.18900873475408,-3.22156881207017,71,113
15.6374562599874,13.4550486950228,0.849721473520983,1.00251848863395,1.00851863890794,0.047853056377737,0.3,90,0.01,15.2926325714472,0.01,2.90814270939247e-05,0.00228879689962409,-4.0032247306718,-0.00479626438926584,72,114
16.616442025801,12.5907154009153,0.855167222909052,1.00393409996642,0.998412596513019,0.0416106087426703,0.3,90,0.01,14.5220529227254,0.01,-0.00765752806105796,-0.00442358370791379,0.705412575902889,3.64649086786756,73,115
16.8198719375681,12.1103275530713,0.835039407163146,0.998493069472513,1.00603233636901,0.0320014838843112,0.3,90,0.01,14.7625090965245,0.01,0.00392054956863958,0.00564573758583134,-2.51449364796525,-3.77544232249871,74,116
16.3945683688432,13.6322164966431,0.850876766845444,0.980371660523388,0.99963112497628,0.0491297880473376,0.3,90,0.01,14.3386909220842,0.01,-0.00919564335173016,0.00652675008108576,4.1234863960779,-1.45651180724312,75,117
15.762144500588,12.922494047119,0.842623865250781,1.00909329589475,1.00181067710267,0.0361914291884522,0.3,90,0.01,14.7428793402821,0.01,0.00833060158638844,-0.00501915932865047,2.19639426266764,-4.35559612655205,76,118
15.5022897070816,13.8787319297477,0.835256990542077,0.994412100297534,0.99197182818108,0.0277166785004512,0.3,90,0.01,14.6032752888999,0.01,0.00269554242958717,0.00160219497235569,3.92228435892703,-3.90064927317627,77,119
16.7961622483538,12.9987387980261,0.868650846339581,0.998389789231204,0.998685251302299,0.0572554071556857,0.3,90,0.01,15.8048818956262,0.01,0.0079786298477127,-0.00280243882419625,0.0552802736998323,-3.79864505325461,78,120
16.2874251129853,13.3395167104084,0.862517059461366,0.988662164230168,1.00709632937356,0.0406036808395488,0.3,90,0.01,15.3735449137237,0.01,0.00765795192935925,0.000467556378721283,-4.37355969272344,-0.603594039026399,79,121
16.025986380952,12.2611392478479,0.856067419160023,1.01938665455114,0.997284278954691,0.0372391545882671,0.3,90,0.01,14.1014633050236,0.01,-0.00902592067518193,0.00194895116947949,-3.23567990846247,0.559198283188747,80,122
16.767846636495,13.6807268678754,0.84633904410186,1.01026959804605,1.00412538582049,0.0357034524030746,0.3,90,0.01,15.1690653968803,0.01,-0.00590797479824425,0.00576376878198713,2.10853966489997,-0.61995163439292,81,123
15.5853736969214,13.1324821913589,0.833241031591904,1.00329922002834,0.993447460776166,0.0580621281801251,0.3,90,0.01,15.1736515344928,0.01,0.00880956174987514,0.000612676737693942,-3.49910594660914,1.92872957657953,82,124
16.3461947467127,12.0031448642567,0.845489657504469,1.01908192277764,1.00980101453103,0.0517558427380952,0.3,90,0.01,14.7985848303983,0.01,0.00150868473975836,0.000206510264331597,-2.35232363814466,3.98569976338977,83,125
16.5239287073229,13.9662944868513,0.866765101049723,0.990343796328792,1.00317589859813,0.0394574766952482,0.3,90,0.01,15.8808927510096,0.01,0.00418748257855437,0.00491084899183968,1.31234901039887,-4.59519567643967,84,126
15.3863725347278,12.6451818066829,0.832181465514178,1.01099073424262,0.994913580933667,0.0276568684122982,0.3,90,0.01,15.2139994901516,0.01,0.00673025744336679,0.00300012700631073,4.36968258566693,-3.17513415817186,85,127
15.5406916940139,13.4781058498055,0.85478664962779,0.98041313871103,1.00434588982757,0.049344100180385,0.3,90,0.01,14.7341912906205,0.01,-0.00434332371794605,-0.00715965297712808,-4.78253163876367,2.89965507740537,86,128
16.3185100041884,13.8122993967202,0.86191038640827,1.01014083405711,1.00414488714835,0.0293521026090526,0.3,90,0.01,14.7681951647949,0.01,0.00272641718989569,0.00916742650672832,0.896030560798318,-4.66659955418046,87,129
15.2222455727348,13.6948273851297,0.842362276802484,1.01951867136561,1.00867986596076,0.0232270325995632,0.3,90,0.01,14.2914568312972,0.01,0.00657795637201883,0.00199264795978008,-1.15462527938597,-4.79520872513656,88,130
15.5580418057491,12.1229138808062,0.836662753526275,1.01692301033089,0.994669994133326,0.0322749477616102,0.3,90,0.01,14.213310078148,0.01,0.00108000274641082,-0.000541564284762078,0.466445367734041,-4.88319759497701,89,131
16.9287487016376,13.0966529004942,0.85686846312152,0.982305191849995,0.994011437448655,0.0378666704644969,0.3,90,0.01,14.9763321282807,0.01,-0.00650564648263145,-0.009278136065178,1.53112874515514,3.32130242169715,90,132
15.0443736385139,12.3208270547891,0.842884095366177,0.987114281748176,1.00945797825965,0.0323578608421359,0.3,90,0.01,14.3606579113822,0.01,0.00301006763665785,-0.00429569275818712,-3.97686282209302,-4.22233051385813,91,133
15.6514623505509,12.1394236447688,0.865706018378079,0.98825063221929,1.00946069976479,0.0512361756189075,0.3,90,0.01,15.06415197833,0.01,-0.00575505478600957,0.0029681739992521,3.45361748660754,3.88243814715026,92,134
15.662143097105,12.1448741846057,0.869854245720399,0.992492966038129,0.999595960429428,0.0391849122532467,0.3,90,0.01,15.4672247342797,0.01,0.00666035791512692,-0.0084741211152401,-0.24039497947948,-2.18575145644044,93,135
16.1570502779592,13.8263274839492,0.864216602238858,1.00646252750561,1.00870156804892,0.0484891505283254,0.3,90,0.01,15.3507052012481,0.01,-0.00749807969407314,0.00129507250941656,3.97620055845612,2.85142142190779,94,136
16.9199434552115,13.9134025769695,0.830679782811676,1.01775445087582,0.996507563804268,0.0438549969808985,0.3,90,0.01,14.4010684743042,0.01,0.000454080030058699,-0.00408547772897161,-0.851321720770203,4.62566388607326,95,137
15.7048222411604,12.523456657829,0.866447755258342,1.00727325112819,1.00398894606828,0.0210937392652595,0.3,90,0.01,15.4819010244771,0.01,-0.0062328432959755,-0.00326467484617475,-0.676131134724336,3.24033626654233,96,138
15.3885258292471,12.7624077899418,0.843461797099378,0.982935815861752,0.992703412615501,0.0511100248046134,0.3,90,0.01,14.9730629315704,0.01,-0.00542189471373214,-0.00889970469127885,-4.69089758378406,3.22757685606206,97,139
15.5728628158047,13.8540395387362,0.845755705347277,1.00476695789026,0.997970190865083,0.0311234362092923,0.3,90,0.01,14.6840058257001,0.01,-0.00230363471278726,-0.00365153139306359,-4.58798263278409,-2.87835892796251,98,140
15.5997724674391,12.9524561670286,0.831159600798199,0.987621959398894,0.991103199518784,0.0497620963670522,0.3,90,0.01,14.1750469135426,0.01,-0.0020438216850395,-0.00985620990887946,-0.275004209042401,1.01164261624713,99,141
16.7444396243752,13.2773939163314,0.852651913658153,0.993373476432596,0.992877576232878,0.0207740162938553,0.3,90,0.01,14.1714053372957,0.01,0.00382453875251402,0.00157867010588157,-2.32810206600779,-3.20444060304228,100,142
15.1162017665154,12.0392539850514,0.856701757866987,0.988202380709427,1.00683188088682,0.0524114204127665,0.3,90,0.01,14.8292064289246,0.01,-0.00208040142967563,-0.00159668563252055,2.15266584610095,-4.97162950136559,101,143
15.8343387537986,13.5960006321305,0.834400708985702,1.01475336648014,1.00303699582786,0.0275514947376421,0.3,90,0.01,15.8274950358964,0.01,-0.00503971251637706,0.00970227759639484,-3.91854366121077,3.62070212583923,102,144
16.9400763677819,12.4204578550036,0.869907074269561,1.01928626399109,0.991599055130918,0.0407656124716592,0.3,90,0.01,15.5368044257393,0.01,0.00988559326341839,-0.00010800562347002,1.24675035495944,0.134083752858825,103,145
15.5535912392192,13.4495960528903,0.865384322028302,0.998291426103625,1.00631384363121,0.0427292930916829,0.3,90,0.01,15.153272980618,0.01,-0.00562944838532635,-0.000926533330445067,3.22874095879471,0.97839968496339,104,146
16.9114892301047,12.5556239048739,0.841313247720613,1.00779815001296,1.00032325349925,0.0565422974492625,0.3,90,0.01,15.7713895031605,0.01,0.00675590822868585,0.00784284523215123,2.99058763108969,-2.49743681972727,105,147
15.9177436930653,12.2184029502206,0.837069995647491,1.01483991074881,0.993313365213476,0.0597236973352852,0.3,90,0.01,15.160340640649,0.01,-0.00713273774510944,-0.00531301858020322,-0.152562997691417,3.95917349773475,106,148
16.7623158643659,12.3957411201939,0.839391123094042,0.99547645135504,1.00696376271876,0.0510340414598109,0.3,90,0.01,15.8457907961309,0.01,0.00956217062793991,-0.00961773518939032,4.4114074387377,-4.26714685173842,107,149
16.8793986220698,13.9326492672329,0.864512791782548,0.993124218696722,1.00604392814494,0.0513898251457903,0.3,90,0.01,15.1040661850107,0.01,-0.00769821429201338,0.00440808958212813,-2.64282973777802,1.47710235342032,108,150
16.2123830922738,13.2674746343491,0.86387025015067,0.998578597472835,1.00015324272998,0.028718240292889,0.3,90,0.01,14.7754525048559,0.01,0.00757055268742638,-0.00273106125468322,4.48414073917547,-0.393702226277685,109,151
16.9922395338262,12.2471008259082,0.864244139691396,0.986633296316998,0.994545298119975,0.0555892931108298,0.3,90,0.01,15.163616205541,0.01,-0.00345263124131965,0.00672128307837089,-0.00708987104281977,4.2206716228802,110,152
16.6118780479749,13.5106536203223,0.850264854387473,0.999346522129957,1.00194785249583,0.0591137495846925,0.3,90,0.01,14.2192315389327,0.01,-0.00326706596837791,5.79174353299676e-05,-1.34635448422537,2.45648012633326,111,153
15.5180683847485,13.9371505602977,0.854240868989392,1.00454484057441,0.998031265750675,0.0362709011737198,0.3,90,0.01,14.6179884152479,0.01,0.00469523405125882,0.00103824021422553,3.5931080910735,-4.01761098511281,112,154
16.3858912039233,13.0028921709611,0.860824462556036,0.981809207596752,0.99067771622103,0.052523712990537,0.3,90,0.01,14.0450408898842,0.01,-0.00799031911837275,0.00416351934725563,-1.12845510692581,4.00145427705247,113,155
15.2470884614608,13.4740512872387,0.867327887856705,0.994989670834118,0.994396495684655,0.0412118727376485,0.3,90,0.01,15.7362593734305,0.01,-0.000289821415578222,0.00350184023659534,4.5799766251755,4.09005696768679,114,156
15.6726084799613,12.1632584925801,0.847886150921086,0.984002223545861,1.00671789890582,0.0579478000033896,0.3,90,0.01,15.1752422304682,0.01,0.00202543389474151,0.00432097512821083,1.23654410101436,2.13421253865337,115,157
16.6875457621107,13.2910311405218,0.834745093350949,0.997094235876339,0.99505418891337,0.0416422564726527,0.3,90,0.01,15.0396519416655,0.01,0.00761938327305495,-0.0039789478819828,2.27670411051922,-3.86569273816381,116,158
16.8649010228638,12.1600803100775,0.86029722387425,1.00492261585106,1.00176109048799,0.0485782388491752,0.3,90,0.01,14.3749100425988,0.01,0.0016703156609996,0.00138551820261716,-0.724334182654823,-4.09046463169743,117,159
15.3442359503881,13.2142938708893,0.849297881950773,0.981646117403967,1.00543827330969,0.0228723841702665,0.3,90,0.01,14.35653863465,0.01,-0.00644787876942109,0.00159009925969638,-3.5297014102228,-2.13380228296853,118,160
15.6037538447133,12.2025245404322,0.837690909965383,0.987868664772801,1.00518718092635,0.0256940577317738,0.3,90,0.01,15.4305867902888,0.01,-0.00258318411973226,-0.00557885180506106,-0.0763227249601401,-4.05730406243374,119,161
16.6984900402211,13.4588913133893,0.834792304082918,0.999889973030676,1.00807594435482,0.0504902491547641,0.3,90,0.01,15.2576689378527,0.01,0.00225985088956333,0.00908398665518312,-2.61289405827158,1.56908606573323,120,162
15.8953794892627,12.18198864917,0.84300263833119,1.00158373990747,0.993006569838897,0.0599836951251866,0.3,90,0.01,15.3683724565427,0.01,0.00175760026422463,0.00858800112390566,-0.216078217118036,1.70023658134203,121,163
16.1060471187937,13.6053459463162,0.843710612452741,0.986527942781985,0.997021004530996,0.0420003379360131,0.3,90,0.01,14.3857206372603,0.01,-0.0039887808109051,-0.00668759976984538,3.75042183152195,-1.86244284641262,122,164
16.0541797818158,12.6639366525319,0.835475090527457,1.01534182620935,0.999326642882018,0.0412596309096972,0.3,90,0.01,14.3004694184853,0.01,-0.0088724458329016,0.00246173904756367,3.57452542176516,0.304858284777287,123,165
15.7267820589712,12.9191038564518,0.843643503442042,0.984513630452561,1.00584934899255,0.0356345186043733,0.3,90,0.01,14.7509218997202,0.01,0.00492214521644597,-0.00431456878925219,4.92366648595455,-2.19795682325876,124,166
